chr3	44379610	44450940	TCAIM
chr3	122103022	122128961	FAM162A
chr3	100082302	100120242	TOMM70A
chr3	125822403	125900029	ALDH1L1
chr3	52321835	52329272	GLYCTK
chr3	38537762	38567796	EXOG
chr3	49394608	49395791	GPX1
chr3	50606908	50622421	HEMK1
chr3	140660661	140698785	SLC25A36
chr3	139279022	139396885	NMNAT3
chr3	39424814	39438819	SLC25A38
chr3	120315127	120321258	NDUFB4
chr3	183547172	183602693	PARL
chr3	111697722	111712215	ABHD10
chr3	119217367	119243125	TIMMDC1
chr3	53258722	53290130	TKT
chr3	48473579	48481529	CCDC51
chr3	180701497	180707562	DNAJC19
chr3	101280679	101285290	TRMT10C
chr3	37034840	37092337	MLH1
chr3	127872312	128127489	EEFSEC
chr3	49057907	49060926	NDUFAF3
chr3	172348434	172429008	NCEH1
chr3	126423062	126679263	CHCHD6
chr3	48335588	48342848	NME6
chr3	9791627	9808353	OGG1
chr3	57541980	57547768	PDE12
chr3	47844398	47891686	DHX30
chr3	52558384	52569093	NT5DC2
chr3	155480400	155524055	C3orf33
chr3	197677051	197682721	RPL35A
chr3	93781854	93845630	NSUN3
chr4	7061779	7069800	GRPEL1
chr4	159593252	159629865	ETFDH
chr4	1813205	1857974	LETM1
chr4	666224	668127	ATP5I
chr4	186064416	186071538	SLC25A4
chr4	44680432	44702697	GUF1
chr4	78783804	78873944	MRPL1
chr4	108910869	108956331	HADH
chr4	39460643	39479271	LIAS
chr4	152591808	152682175	PET112
chr4	84377117	84382929	MRPS18C
chr4	106290233	106395227	PPA2
chr4	169908741	169931468	CBR4
chr4	89442128	89444952	PYURF
chr4	41992522	42089551	SLC30A9
chr4	84184976	84206067	COQ2
chr4	128651554	128695447	SLC25A31
chr4	57829515	57843826	NOA1
chr4	140211070	140223705	NDUFC1
chr4	141481049	141489959	UCP1
chr4	17578926	17609590	LAP3
chr4	170981372	171011538	AADAT
chr4	96761238	96762625	PDHA2
chr4	75023828	75168814	MTHFD2L
chr4	73920415	73935472	COX18
chr4	71681498	71705627	GRSF1
chr4	103790134	103813963	CISD2
chr4	185676748	185747268	ACSL1
chr4	110481354	110608872	CCDC109B
chr4	17488015	17513857	QDPR
chr4	8368008	8442452	ACOX3
chr4	48887396	48908845	OCIAD2
chr4	88343727	88380606	NUDT9
chr4	123813798	123844159	NUDT6
chr4	48833059	48863834	OCIAD1
chr4	89178760	89205983	PPM1K
chr4	57301914	57327534	PAICS
chr4	140187316	140201492	MGARP
chr4	47487409	47595503	ATP10D
chr4	109541721	109551639	RPL34
chr5	218355	256814	SDHA
chr5	132202318	132204536	UQCRQ
chr5	71515235	71616084	MRPS27
chr5	175815783	175816751	HIGD2A
chr5	137890570	137911318	HSPA9
chr5	133307565	133340824	VDAC1
chr5	52856464	52979171	NDUFS4
chr5	74017028	74063196	GFM2
chr5	1801495	1816167	NDUFS6
chr5	41730166	41870791	OXCT1
chr5	140024947	140027370	NDUFA2
chr5	130506640	130541119	LYRM7
chr5	1798498	1799956	MRPL36
chr5	85913783	85916583	COX7C
chr5	154320632	154348971	MRPL22
chr5	70883114	70954530	MCCC2
chr5	80529138	80562217	CKMT2
chr5	145135906	145214932	PRELID2
chr5	44809026	44815618	MRPS30
chr5	174905513	174955621	SFXN1
chr5	71616193	71655180	PTCD2
chr5	140071010	140078903	HARS2
chr5	118788137	118878030	HSD17B4
chr5	110074753	110098484	SLC25A46
chr5	65018022	65125111	NLN
chr5	148724976	148734146	GRPEL2
chr5	125877532	125931082	ALDH7A1
chr5	43602790	43705668	NNT
chr5	34998205	35048240	AGXT2
chr5	126378249	126409184	C5orf63
chr5	78293386	78365497	DMGDH
chr5	141303384	141321612	KIAA0141
chr5	176730762	176733960	PRELID1
chr5	36192690	36242381	NADK2
chr5	60240955	60448864	NDUFAF2
chr5	131285666	131347761	ACSL6
chr5	134240809	134298336	PCBD2
chr5	176728190	176730745	RAB24
chr5	121187649	121188523	FTMT
chr5	64859062	64883376	PPWD1
chr5	33440801	33468196	TARS
chr5	68513572	68525985	MRPS36
chr5	135170364	135224326	SLC25A48
chr5	130494975	130501041	HINT1
chr5	33987090	34008220	AMACR
chr5	149823791	149829319	RPS14
chr5	167913462	167946309	RARS
chr5	131630144	131679899	SLC22A4
chr5	204874	218297	CCDC127
chr5	137620953	137674044	CDC25C
chr5	157158322	157166772	THG1L
chr5	32124823	32174425	GOLPH3
chr5	7859271	7869150	FASTKD3
chr5	56205086	56221359	SETD9
chr6	71276624	71298606	C6orf57
chr6	99817347	99842082	COQ3
chr6	43021766	43027242	MRPL2
chr6	80816343	81055987	BCKDHB
chr6	5108652	5261183	LYRM4
chr6	43638933	43655549	MRPS18A
chr6	160100148	160114353	SOD2
chr6	107018902	107077373	RTN4IP1
chr6	97337186	97345767	NDUFAF4
chr6	74171453	74211179	MTO1
chr6	75947390	75953644	COX7A2
chr6	5261583	5771816	FARS2
chr6	108616097	108844251	LACE1
chr6	33172413	33174608	HSD17B8
chr6	30614815	30620987	C6orf136
chr6	3118925	3153432	BPHL
chr6	42174538	42185633	MRPS10
chr6	151186814	151423023	MTHFD1L
chr6	4115926	4135831	ECI2
chr6	39872033	39902290	MOCS1
chr6	49398072	49431041	MUT
chr6	151725896	151773316	RMND1
chr6	107473760	107780779	PDSS2
chr6	24667262	24705295	ACOT13
chr6	160211491	160219461	MRPL18
chr6	166778407	166796501	MPC1
chr6	30881981	30894235	VARS2
chr6	36935910	36954327	MTCH1
chr6	13786780	13814792	MCUR1
chr6	10723147	10731362	TMEM14C
chr6	127609856	127664754	ECHDC1
chr6	88224095	88299735	RARS2
chr6	44081372	44095191	MRPL14
chr6	107349375	107372790	C6orf203
chr6	90341942	90348474	LYRM2
chr6	153308399	153323925	MTRF1L
chr6	13574760	13615390	SIRT5
chr6	41755180	41757634	TOMM6
chr6	44266462	44281063	AARS2
chr6	83920109	84140938	ME1
chr6	46620651	46645927	SLC25A27
chr6	24495196	24537435	ALDH5A1
chr6	24403135	24426422	MRS2
chr6	126277860	126301389	HINT3
chr6	30585485	30594174	MRPS18B
chr6	107077440	107116292	QRSL1
chr6	155577263	155635617	TFB1M
chr6	33239851	33244281	RPS18
chr6	99968869	99981059	TSTD3
chr6	33540322	33548070	BAK1
chr6	99321600	99395882	FBXL4
chr6	35436177	35438558	RPL10A
chr6	33664537	33679528	UQCC2
chr6	146864827	146876086	RAB32
chr6	84222193	84235421	PRSS35
chr6	158530535	158589312	SERAC1
chr6	126307575	126360420	TRMT11
chr7	102937872	102955133	PMPCB
chr7	44646120	44748669	OGDH
chr7	95212808	95225925	PDK4
chr7	75677336	75696827	MDH2
chr7	73150424	73153184	ABHD11
chr7	107531551	107561643	DLD
chr7	23338939	23349180	MALSU1
chr7	150725508	150744869	ABCB8
chr7	56019610	56023033	MRPS17
chr7	123181082	123197958	NDUFA5
chr7	22852250	22862471	TOMM7
chr7	25158269	25164980	CYCS
chr7	27565058	27702620	HIBADH
chr7	140396480	140406446	NDUFB2
chr7	132469622	132766828	CHCHD3
chr7	95749531	95951459	SLC25A13
chr7	141438120	141450288	SSBP1
chr7	108110865	108168605	PNPLA8
chr7	42971938	42977453	MRPL32
chr7	56032269	56067875	GBAS
chr7	142960521	142966222	GSTK1
chr7	139025877	139031065	C7orf55
chr7	96745904	96811075	ACN9
chr7	10971579	10979813	NDUFA4
chr7	43906156	43909145	MRPS24
chr7	140705960	140714781	MRPS33
chr7	45139698	45151346	TBRG4
chr7	86974950	87029112	CROT
chr7	1004485	1015235	COX19
chr7	110303105	111202573	IMMP2L
chr7	99055783	99063824	ATP5J2
chr7	121713597	121784344	AASS
chr7	99014361	99036462	PTCD1
chr7	56169265	56174187	CHCHD2
chr7	100882892	100888371	FIS1
chr7	87463813	87505692	SLC25A40
chr7	134212343	134226166	AKR1B10
chr7	73095247	73097781	DNAJC30
chr7	30634180	30673648	GARS
chr7	48211056	48687091	ABCA13
chr7	40174574	40900366	SUGCT
chr7	127228405	127231759	ARF5
chr7	89975978	90020769	GTPBP10
chr7	140372952	140394908	ADCK2
chr7	2273925	2281833	FTSJ2
chr7	43678845	43769140	COA1
chr7	150773707	150777970	FASTK
chr7	127292201	127732659	SND1
chr7	74441223	74489717	WBSCR16
chr7	102389398	102449672	FAM185A
chr7	150904922	150924460	ABCF2
chr7	91502020	91510016	MTERF
chr7	16832263	16844738	AGR2
chr7	141251077	141354209	AGK
chr7	99014361	99063824	ATP5J2-PTCD1
chr7	102715327	102740210	ARMC10
chr8	145149937	145152430	CYC1
chr8	100890222	100906242	COX6C
chr8	125551342	125562227	NDUFB9
chr8	67344717	67381044	ADHFE1
chr8	121408082	121457647	MRPL13
chr8	80831094	80942506	MRPS28
chr8	55047780	55061074	MRPL15
chr8	91013579	91064227	DECR1
chr8	145597703	145618453	ADCK5
chr8	97238903	97247862	UQCRB
chr8	99114566	99129418	HRSP12
chr8	42249278	42263455	VDAC3
chr8	74888376	74895018	TMEM70
chr8	96037213	96070944	NDUFAF6
chr8	94929082	94938296	PDP1
chr8	145751602	145754458	C8orf82
chr8	71549500	71581447	LACTB2
chr8	57124314	57131176	CHCHD7
chr8	87484577	87521009	RMDN1
chr8	30535579	30585486	GSR
chr8	125323158	125384940	TMEM65
chr8	54958926	55014577	LYPLA1
chr8	104410865	104427563	SLC25A32
chr8	38243958	38267042	LETM2
chr8	9911829	10286401	MSRA
chr8	107282405	107764921	OXR1
chr8	38000217	38008600	STAR
chr8	97251625	97273841	MTERFD1
chr8	66556887	66622798	MTFR1
chr8	145736666	145743210	RECQL4
chr8	75262617	75279335	GDAP1
chr8	6565877	6619021	AGPAT5
chr8	23386362	23430063	SLC25A37
chr8	27348518	27402439	EPHX2
chr8	37620100	37637286	PROSC
chr8	144391496	144442147	TOP1MT
chr8	26240522	26270644	BNIP3L
chr8	143991974	143999259	CYP11B2
chr8	33448853	33457439	DUSP26
chr8	109455852	109499136	EMC2
chr9	139305024	139318213	PMPCA
chr9	88879462	88897490	ISCA1
chr9	93976096	94124206	AUH
chr9	125026881	125085742	MRRF
chr9	138392476	138396519	MRPS2
chr9	136218659	136223361	SURF1
chr9	115142188	115234685	HSDL2
chr9	32553523	32573182	NDUFB6
chr9	71650478	71715094	FXN
chr9	131084790	131096351	COQ4
chr9	4709556	4742043	AK3
chr9	131857072	131873070	CRAT
chr9	124906337	124922098	NDUFA8
chr9	35812956	35815042	HINT2
chr9	35099772	35103192	STOML2
chr9	130830478	130871537	SLC25A25
chr9	6532463	6645692	GLDC
chr9	130882971	130890741	PTGES2
chr9	140446308	140447007	MRPL41
chr9	37887593	37904350	SLC25A51
chr9	139256351	139258263	DNLZ
chr9	136528683	136605077	SARDH
chr9	38392660	38398662	ALDH1B1
chr9	130476226	130477936	PTRH1
chr9	37422706	37436986	GRHPR
chr9	104152248	104160919	MRPL50
chr9	131580778	131584955	ENDOG
chr9	124101265	124132582	STOM
chr9	37588411	37592636	TOMM5
chr9	34329503	34343711	NUDT2
chr9	79000432	79009444	RFK
chr9	130565136	130576360	FPGS
chr9	107509968	107522403	NIPSNAP3A
chr9	32384600	32450832	ACO1
chr9	107526450	107536291	NIPSNAP3B
chr9	131071395	131084697	TRUB2
chr9	116135697	116138341	HDHD3
chr9	102668914	102736818	STX17
chr9	5357966	5437937	PLGRKT
chr9	91933387	91974578	SECISBP2
chrM	8527	9207	ATP6
chrM	7586	8269	COX2
chrM	5904	7445	COX1
chrM	4470	5511	ND2
chrM	10760	12137	ND4
chrM	12337	14148	ND5
chrM	14747	15887	CYTB
chrM	8366	8572	ATP8
chrM	9207	9990	COX3
chrM	10059	10404	ND3
chrM	3307	4262	ND1
chrM	10470	10766	ND4L
chrM	14149	14673	ND6
chrX	19362010	19379825	PDHA1
chrX	129263337	129299861	AIFM1
chrX	84258897	84348323	APOOL
chrX	153051220	153059978	IDH3G
chrX	11129405	11141204	HCCS
chrX	74273006	74376175	ABCB7
chrX	118602362	118605359	SLC25A5
chrX	24483343	24568583	PDK3
chrX	47001614	47004609	NDUFB11
chrX	40482817	40483391	MPC1L
chrX	48750729	48755426	TIMM17B
chrX	30671475	30749577	GK
chrX	53458205	53461323	HSD17B10
chrX	100600643	100603957	TIMM8A
chrX	77154960	77160881	COX7B
chrX	100264333	100307105	TRMT2B
chrX	15756411	15805748	CA5B
chrX	55035487	55057497	ALAS2
chrX	154255063	154285191	FUNDC2
chrX	23851464	23926057	APOO
chrX	129473861	129507335	SLC25A14
chrX	119005733	119010629	NDUFA1
chrX	23721776	23761407	ACOT9
chrX	2137554	2419015	DHRSX
chrX	103343897	103401708	SLC25A53
chrX	44382884	44402221	FUNDC1
chrX	38211735	38280703	OTC
chrX	118533257	118588437	SLC25A43
chrX	152990322	153010216	ABCD1
chrX	154289899	154299547	CMC4
chrX	43625856	43741721	MAOB
chrX	221425	230887	GTPBP6
chrX	1505044	1511039	SLC25A6
chrX	43514154	43606071	MAOA
chrX	154718672	154842622	TMLHE
chrX	23685644	23704514	PRDX4
chrX	55026755	55034306	APEX2
chrX	108884563	108976621	ACSL4
chrX	90689596	90693583	PABPC5
chrX	154292308	154299547	MTCP1
